LogId,StartTime,Duration,Efficiency,IsMainSleep,MinutesAfterWakeup,MinutesAsleep,MinutesToFallAsleep,TimeInBed,AwakeCount,AwakeDuration,RestlessCount,RestlessDuration
36124835063,3/12/2022 10:46:30 PM,32400000,92,True,0,499,0,540,5,21,11,20
36124835064,3/13/2022 12:00:00 PM,3720000,92,False,0,57,0,62,1,1,3,4
36124835065,3/13/2022 8:17:30 PM,47340000,91,True,0,720,0,789,5,22,18,47
36286351335,3/22/2022 9:38:00 PM,10740000,87,True,0,156,0,179,2,6,7,17
36286351336,3/24/2022 10:33:30 PM,13800000,96,True,0,220,0,230,2,2,3,8
36286351337,3/25/2022 10:01:00 PM,40380000,95,True,0,639,0,673,4,15,11,19
36286351338,3/26/2022 8:41:30 PM,32400000,93,True,0,502,0,540,3,11,9,27
36286351340,3/27/2022 9:21:00 PM,36240000,91,True,0,547,0,604,7,24,11,33
36291963251,3/28/2022 11:19:30 PM,25380000,97,True,0,409,0,423,2,2,6,12
36300598837,3/29/2022 8:03:30 PM,37560000,89,True,4,555,0,626,1,3,3,6
36320698367,3/30/2022 8:44:00 PM,31020000,95,True,2,489,0,517,2,7,9,21
36330775071,3/31/2022 9:31:00 PM,32880000,97,True,0,532,0,548,2,5,4,11
36344396923,4/1/2022 8:38:00 PM,41520000,95,True,0,658,0,692,4,9,12,25
36364203465,4/3/2022 9:21:30 PM,35100000,92,True,0,537,0,585,0,0,2,5
36385821835,4/4/2022 9:05:30 PM,35100000,98,True,0,573,0,585,2,3,5,9
36395517907,4/5/2022 8:52:30 PM,36360000,92,True,0,556,0,606,4,10,8,18
36417171043,4/7/2022 1:06:00 AM,23340000,91,True,0,355,0,389,4,9,14,25
36424135554,4/8/2022 12:00:00 AM,26100000,95,True,0,415,0,435,3,8,6,12
36433633767,4/8/2022 9:08:00 PM,38460000,93,True,0,595,0,641,2,4,4,10
36453447761,4/9/2022 8:43:30 PM,34740000,96,True,0,554,0,579,3,7,10,18
36453447762,4/10/2022 1:13:00 PM,4020000,88,False,0,59,0,67,1,3,3,5
36544017242,4/10/2022 8:39:30 PM,36240000,96,True,0,582,0,604,3,6,8,16
36544017243,4/11/2022 8:22:30 PM,36600000,96,True,6,580,0,610,3,11,9,19
36544017244,4/13/2022 9:52:30 PM,33120000,92,True,0,507,0,552,5,17,10,28
36544017245,4/14/2022 8:41:00 PM,28620000,91,True,0,433,0,477,4,16,9,28
36544017246,4/15/2022 9:46:30 PM,36000000,89,True,0,536,0,600,6,18,22,46
36604303672,4/17/2022 8:43:00 PM,29040000,93,True,0,449,0,484,1,18,10,17
36604303673,4/18/2022 8:07:00 AM,5340000,99,False,0,88,0,89,0,0,1,1
36604303674,4/18/2022 8:37:30 PM,37980000,92,True,1,584,0,633,4,22,14,27
36604303675,4/19/2022 12:12:30 PM,4920000,96,False,0,79,0,82,0,0,2,3
37071487655,5/22/2022 9:45:30 PM,43920000,91,True,0,663,0,732,6,28,19,41
37071487656,5/23/2022 11:41:30 PM,30120000,91,True,0,457,0,502,3,12,13,33
37071487657,5/24/2022 8:14:00 PM,41640000,94,True,0,655,0,694,2,13,10,26
37071487658,5/26/2022 3:29:30 AM,38820000,95,True,0,615,0,647,3,19,8,13
37071487659,5/26/2022 8:33:30 PM,3660000,93,False,0,57,0,61,0,0,2,4
37071487660,5/27/2022 3:29:30 AM,39060000,94,True,0,612,0,651,4,14,11,25
37071487661,5/27/2022 6:34:00 PM,6540000,96,False,0,105,0,109,1,2,1,2
37071487662,5/28/2022 3:21:30 AM,32280000,95,True,0,509,0,538,2,10,8,19
37320853355,6/11/2022 10:06:30 PM,29580000,94,True,0,464,0,493,3,12,8,17
37320853356,6/12/2022 10:24:00 PM,38280000,97,True,0,616,0,638,2,9,7,13
37320853357,6/13/2022 8:56:00 PM,17460000,95,True,0,275,0,291,2,7,5,9
37320853358,6/14/2022 3:31:00 AM,8940000,91,False,0,135,0,149,2,6,4,8
37320853359,6/14/2022 10:10:30 PM,35640000,96,True,0,568,0,594,1,6,6,20
37320853360,6/15/2022 8:44:00 PM,37980000,94,True,0,598,0,633,2,10,14,25
37320853361,6/16/2022 9:30:00 PM,11040000,95,True,0,174,0,184,2,3,4,7
37328700707,6/18/2022 9:55:00 PM,30840000,94,True,0,482,0,514,3,4,9,28
37343279567,6/19/2022 7:39:00 PM,42480000,94,True,0,666,0,708,4,19,11,23
37406831876,6/20/2022 9:15:30 PM,33420000,94,True,0,526,0,557,2,6,9,25
37406831877,6/21/2022 7:34:00 AM,5760000,93,False,0,89,0,96,0,0,2,7
37406831878,6/21/2022 9:14:30 PM,37800000,89,True,0,558,0,630,9,29,18,43
37406831879,6/22/2022 8:00:00 PM,39180000,92,True,0,602,0,653,4,18,11,33
37467964164,6/29/2022 8:07:00 PM,40020000,96,True,2,639,0,667,5,7,11,21
37474035265,6/30/2022 10:45:00 PM,36540000,90,True,0,549,0,609,0,0,0,0
37480851969,7/1/2022 10:25:00 AM,5040000,93,False,0,78,0,84,0,0,2,6
37493401114,7/1/2022 11:51:00 PM,22140000,96,True,0,354,0,369,2,5,4,10
37494659109,7/2/2022 9:20:00 PM,16980000,95,True,0,268,0,283,0,0,1,4
37502562342,7/3/2022 8:21:00 AM,3720000,100,False,0,62,0,62,0,0,0,0
37512926305,7/3/2022 9:30:30 PM,40020000,92,True,0,614,0,667,3,13,16,40
37526516044,7/4/2022 9:16:30 PM,36480000,96,True,0,584,0,608,2,7,11,17
37863564070,8/1/2022 7:26:00 PM,41280000,93,True,0,640,0,688,5,17,16,31
37870822909,8/2/2022 8:59:30 PM,21720000,97,True,0,350,0,362,1,2,5,10
38278802920,8/31/2022 6:43:00 AM,3780000,89,True,0,56,0,63,1,3,2,4
38278802921,8/31/2022 9:31:00 PM,38700000,93,True,0,599,0,645,6,21,9,25
38278802922,9/1/2022 12:02:30 PM,4500000,96,False,0,72,0,75,1,2,1,1
38278802923,9/1/2022 10:14:30 PM,40800000,90,True,0,609,0,680,5,26,19,45
38278802924,9/2/2022 10:14:00 PM,33120000,93,True,0,515,0,552,4,16,10,21
38278802925,9/3/2022 10:19:00 PM,32880000,95,True,0,518,0,548,2,5,12,25
38278802926,9/4/2022 3:38:30 PM,9720000,96,False,0,155,0,162,1,1,3,6
38278802927,9/4/2022 9:49:00 PM,20640000,99,True,0,341,0,344,0,0,1,3
38278802928,9/5/2022 4:52:00 AM,9240000,97,False,0,149,0,154,0,0,5,5
38278802929,9/5/2022 12:58:00 PM,3600000,100,False,0,60,0,60,0,0,0,0
38278802930,9/5/2022 7:57:30 PM,39780000,95,True,0,631,0,663,4,8,11,24
38287872157,9/6/2022 8:40:00 PM,35520000,94,True,0,556,0,592,3,9,13,27
38525526352,9/21/2022 1:05:00 PM,3600000,100,True,7,53,0,60,1,2,2,5
38525526353,9/22/2022 4:12:00 AM,7320000,88,True,0,107,0,122,2,3,5,12
38525526354,9/22/2022 9:56:00 PM,7860000,92,False,0,121,0,131,2,4,3,6
38525526355,9/23/2022 3:05:30 AM,15240000,92,True,0,234,0,254,3,7,8,13
38525526356,9/23/2022 8:32:30 PM,33300000,95,True,0,529,0,555,2,9,10,17
38525526357,9/24/2022 7:43:30 AM,5040000,100,False,9,75,0,84,2,3,3,6
38525526358,9/24/2022 9:05:00 PM,36060000,93,True,1,560,0,601,7,9,12,32
38525526359,9/25/2022 1:53:00 PM,10800000,87,False,0,157,0,180,4,6,7,17
38525526360,9/25/2022 8:50:00 PM,36840000,96,True,0,587,0,614,3,4,9,23
38525526361,9/26/2022 9:10:30 PM,31620000,91,True,0,479,0,527,4,13,13,35
38525526362,9/27/2022 11:19:30 AM,4200000,89,False,0,62,0,70,2,2,3,6
38593946287,9/28/2022 9:34:30 PM,31320000,94,True,0,489,0,522,3,9,8,24
38593946288,9/30/2022 5:12:30 AM,6480000,83,True,0,90,0,108,0,0,6,18
38593946289,9/30/2022 8:32:30 PM,45960000,90,True,0,688,0,766,4,22,16,56
38593946290,10/1/2022 12:19:30 PM,4140000,97,False,0,67,0,69,0,0,1,2
38593946291,10/1/2022 8:34:00 PM,38880000,92,True,0,599,0,648,3,22,15,27
38593946292,10/2/2022 8:08:00 PM,40260000,95,True,0,636,0,671,3,7,14,28
38593946293,10/3/2022 2:04:00 PM,3720000,87,False,0,54,0,62,0,0,2,8
38705256877,10/6/2022 12:22:00 PM,3780000,100,True,0,63,0,63,0,0,0,0
38705256878,10/6/2022 8:20:30 PM,43380000,94,True,0,679,0,723,6,23,13,21
38705256879,10/7/2022 7:37:30 PM,43080000,93,True,0,670,0,718,4,14,13,34
38705256880,10/8/2022 8:29:00 PM,40380000,96,True,0,647,0,673,2,5,8,21
38705256881,10/9/2022 8:01:00 PM,50160000,88,True,0,735,0,836,8,39,19,62
38705256882,10/10/2022 7:50:00 PM,40800000,94,True,0,640,0,680,4,19,11,21
38886806067,10/21/2022 5:33:00 PM,25560000,92,True,0,393,0,426,3,15,9,18
38886806068,10/22/2022 2:05:00 AM,19380000,92,False,0,298,0,323,5,7,8,18
38886806069,10/22/2022 5:29:30 PM,42780000,92,True,0,655,0,713,5,23,17,35
38886806070,10/23/2022 10:12:00 AM,3720000,100,False,0,62,0,62,0,0,0,0
38886806071,10/23/2022 11:09:30 PM,26520000,95,True,0,420,0,442,2,9,7,13
38886806072,10/24/2022 7:18:30 PM,37740000,95,True,0,596,0,629,4,8,14,25
38886806073,10/25/2022 10:57:00 AM,3660000,95,False,0,58,0,61,0,0,1,3
38886806074,10/25/2022 6:34:00 PM,40140000,96,True,0,644,0,669,2,8,8,17
38886806075,10/26/2022 6:51:30 PM,25560000,92,True,0,394,0,426,2,19,7,13
38886806076,10/27/2022 5:15:30 AM,9180000,90,False,0,137,0,153,1,3,6,13
38886806077,10/27/2022 6:04:30 PM,37440000,95,True,6,590,0,624,3,6,12,28
38958480301,10/28/2022 11:10:00 PM,22440000,100,True,0,373,0,374,0,0,1,1
38958480302,10/29/2022 2:09:00 PM,5100000,99,False,0,84,0,85,0,0,1,1
38958480303,10/29/2022 6:25:30 PM,38940000,97,True,0,631,0,649,1,2,10,16
38958480304,10/30/2022 10:47:00 AM,5100000,95,False,2,79,0,85,0,0,3,6
38958480305,10/30/2022 5:36:30 PM,27360000,93,True,0,422,0,456,2,8,10,26
38958480306,10/31/2022 2:52:30 AM,11460000,94,False,0,180,0,191,0,0,3,11
38958480307,10/31/2022 8:01:30 AM,6600000,95,False,0,105,0,110,1,1,2,4
38958480308,10/31/2022 6:54:00 PM,29580000,94,True,0,461,0,493,4,9,7,23
38958480309,11/1/2022 8:46:00 AM,4140000,96,False,0,66,0,69,1,1,2,2
38958480310,11/1/2022 7:28:30 PM,11820000,99,False,3,192,0,197,0,0,2,5
38958480311,11/1/2022 11:46:00 PM,19140000,92,True,0,294,0,319,2,5,8,20
38958480312,11/2/2022 5:42:30 PM,16320000,96,False,1,260,0,272,0,0,6,12
38958480313,11/3/2022 2:20:00 AM,14760000,99,True,0,244,0,246,1,1,1,1
38994602840,11/5/2022 9:55:30 PM,30000000,96,True,5,474,0,500,4,6,9,20
38994602841,11/6/2022 7:26:30 AM,6240000,96,False,1,99,0,104,0,0,2,5
39387873825,12/3/2022 9:22:00 PM,34800000,93,True,0,541,0,580,4,11,14,28
39387873826,12/4/2022 9:56:30 PM,35700000,96,True,0,570,0,595,2,8,8,17
39387873827,12/5/2022 8:55:30 PM,38580000,94,True,0,607,0,643,3,7,10,29
39387873828,12/7/2022 8:53:30 PM,13860000,96,True,0,222,0,231,0,0,2,9
39471522343,12/11/2022 2:42:00 AM,15540000,96,True,0,249,0,259,1,3,5,7
39471522344,12/11/2022 7:58:30 PM,40980000,92,True,0,626,0,683,3,16,20,41
39471522345,12/12/2022 7:59:00 PM,40620000,96,True,0,647,0,677,2,8,10,22
39471522346,12/14/2022 1:12:00 AM,23700000,93,True,0,369,0,395,2,8,9,18
39471522347,12/14/2022 9:19:30 PM,29040000,96,True,0,466,0,484,2,7,4,11
39471522348,12/15/2022 7:38:30 PM,49860000,91,True,0,754,0,831,6,22,25,55
39471522349,12/16/2022 9:17:30 PM,50040000,94,True,0,784,0,834,2,26,14,24
39548321028,12/18/2022 3:52:00 AM,10620000,97,True,0,172,0,177,0,0,3,5
39548321029,12/18/2022 2:28:00 PM,5100000,96,False,0,82,0,85,1,1,1,2
39548321030,12/18/2022 6:39:30 PM,51360000,89,True,0,764,0,856,8,28,22,64
39548321031,12/19/2022 6:22:30 PM,17760000,90,False,0,266,0,296,5,19,6,11
39548321032,12/20/2022 12:33:00 AM,21480000,91,True,3,323,0,358,1,4,12,31
39548321033,12/20/2022 7:18:30 PM,42540000,98,True,0,692,0,709,4,5,7,12
39548321034,12/21/2022 6:30:30 PM,44640000,97,True,0,720,0,744,7,10,10,14
39548321035,12/22/2022 7:50:30 PM,25860000,89,True,0,384,0,431,5,16,11,31
39548321036,12/23/2022 2:37:30 PM,6240000,98,False,0,102,0,104,0,0,1,2
39548321037,12/23/2022 8:37:00 PM,38940000,96,True,0,624,0,649,1,6,7,19
39629492747,12/25/2022 9:31:00 PM,32280000,94,True,7,498,0,538,5,16,11,24
39629492748,12/26/2022 7:38:30 AM,5820000,95,False,0,92,0,97,0,0,2,5
39629492749,12/26/2022 7:42:00 PM,47580000,88,True,0,700,0,793,8,28,27,65
39629492751,12/27/2022 7:21:30 PM,43800000,96,True,1,702,0,730,3,6,11,22
39629492752,12/28/2022 7:09:00 PM,39000000,98,True,0,634,0,650,3,3,8,13
39690354724,12/29/2022 9:30:00 PM,38280000,95,True,0,606,0,638,0,0,6,32
39690354725,12/30/2022 11:48:00 PM,35700000,93,True,0,553,0,595,2,28,6,14
39690354726,12/31/2022 8:43:00 PM,40140000,86,True,0,573,0,669,6,28,16,68
39690354727,1/1/2023 8:38:00 PM,33960000,86,True,0,485,0,566,6,20,18,61
39690354728,1/2/2023 8:02:00 AM,11460000,92,False,0,175,0,191,1,8,4,8
39690354729,1/2/2023 7:32:30 PM,55500000,95,True,0,882,0,925,14,22,13,21
39690354730,1/3/2023 7:58:30 PM,32160000,94,True,0,506,0,536,4,10,12,20
39690354731,1/4/2023 5:59:00 AM,6660000,100,False,0,111,0,111,0,0,0,0
40082441682,1/29/2023 8:39:00 PM,36480000,95,True,0,579,0,608,4,10,10,19
40082441683,1/30/2023 2:31:30 PM,6300000,96,False,0,101,0,105,0,0,2,4
40082441684,1/30/2023 7:49:30 PM,42120000,90,True,0,632,0,702,6,27,23,43
40082441685,1/31/2023 3:27:30 PM,3660000,92,False,0,56,0,61,1,1,2,4
40082441686,1/31/2023 8:18:30 PM,25860000,93,True,0,399,0,431,2,6,16,26
40082441687,2/1/2023 4:32:00 AM,9600000,99,False,0,158,0,160,0,0,1,2
40082441688,2/1/2023 11:02:30 PM,30360000,94,True,0,477,0,506,2,7,9,22
40082441689,2/3/2023 9:35:00 PM,29640000,95,True,0,468,0,494,1,3,7,23
40082441691,2/4/2023 7:25:00 PM,39900000,96,True,0,639,0,665,2,5,13,21
40082441692,2/5/2023 11:03:00 AM,7980000,89,False,0,119,0,133,1,3,5,11
40097038688,2/5/2023 6:47:00 PM,41640000,95,True,0,659,0,694,2,11,11,24
40110298977,2/6/2023 9:40:30 PM,35460000,90,True,0,532,0,591,6,16,15,43
40342861757,2/19/2023 9:14:30 PM,35880000,95,True,0,567,0,598,3,14,7,17
40342861758,2/20/2023 10:06:30 PM,41340000,94,True,0,651,0,689,7,10,12,28
40342861759,2/21/2023 9:28:00 PM,31980000,89,True,0,475,0,533,4,11,17,47
40342861760,2/22/2023 10:48:30 PM,14580000,97,True,0,235,0,243,1,1,3,7
40342861761,2/23/2023 4:26:30 PM,6600000,91,False,0,100,0,110,1,1,5,9
40342861762,2/24/2023 3:42:00 AM,11820000,98,True,0,194,0,197,0,0,2,3
40342861763,2/24/2023 3:07:00 PM,5880000,97,False,0,95,0,98,0,0,2,3
40342861764,2/24/2023 9:15:30 PM,33420000,93,True,0,520,0,557,5,9,11,28
40434102399,2/25/2023 11:24:00 PM,28440000,95,True,0,449,0,474,3,7,9,18
40434102400,2/26/2023 9:49:00 PM,13800000,94,True,0,217,0,230,1,4,2,9
40434102401,2/27/2023 8:27:30 AM,6180000,100,False,0,103,0,103,0,0,0,0
40434102402,2/27/2023 9:54:30 PM,33600000,96,True,0,536,0,560,1,7,9,17
40434102403,2/28/2023 8:16:30 PM,14880000,96,False,0,238,0,248,0,0,5,10
40434102404,3/1/2023 1:37:00 AM,27180000,93,True,0,421,0,453,6,9,11,23
40434102405,3/1/2023 10:21:00 PM,36900000,90,True,0,555,0,615,4,32,14,28
40434102406,3/2/2023 4:25:30 PM,4020000,99,False,0,66,0,67,0,0,1,1
40434102407,3/2/2023 8:13:00 PM,38760000,94,True,0,609,0,646,3,16,10,21
40434102408,3/3/2023 9:19:00 PM,35340000,90,True,0,531,0,589,6,23,15,35
40529780488,3/6/2023 8:49:00 PM,37020000,88,True,0,543,0,617,5,12,22,62
40529780489,3/7/2023 3:16:00 PM,3960000,97,False,0,64,0,66,0,0,2,2
40529780490,3/7/2023 9:00:30 PM,35040000,95,True,0,556,0,584,3,5,10,23
40529780491,3/8/2023 7:04:00 PM,20220000,89,True,0,301,0,337,2,8,7,28
40529780492,3/9/2023 4:54:30 AM,10080000,95,False,0,160,0,168,1,2,3,6
40529780493,3/9/2023 12:40:30 PM,10620000,94,False,3,163,0,177,3,7,5,7
40529780494,3/9/2023 9:32:30 PM,36060000,95,True,0,572,0,601,2,4,13,25
40529780495,3/10/2023 7:09:30 PM,44040000,93,True,0,682,0,734,6,22,19,30
40583438689,3/12/2023 7:46:30 PM,28980000,92,True,0,445,0,483,4,13,15,25
40583438690,3/13/2023 9:41:00 PM,36420000,92,True,0,560,0,607,3,24,9,23
40583438691,3/15/2023 12:54:30 AM,28080000,93,True,1,432,0,468,4,16,12,20
40589930972,3/15/2023 8:53:00 PM,28620000,92,True,0,438,0,477,2,9,10,30
40608979523,3/17/2023 1:32:30 AM,16560000,96,True,0,266,0,276,2,3,5,7
40617942649,3/17/2023 11:23:30 PM,38700000,92,True,0,595,0,645,2,5,7,12
40625719240,3/18/2023 11:21:00 PM,30360000,94,True,0,477,0,506,1,3,3,5
40641382432,3/19/2023 10:54:00 PM,25740000,94,True,0,404,0,429,5,7,10,18
40643122408,3/20/2023 7:51:30 AM,5580000,100,False,0,93,0,93,0,0,0,0
40659708616,3/21/2023 3:55:30 AM,11460000,96,True,0,183,0,191,0,0,5,8
40664436002,3/21/2023 8:32:30 PM,24120000,89,True,1,358,0,402,0,0,0,0
40678250014,3/22/2023 9:56:30 PM,37920000,95,True,0,599,0,632,1,4,2,5
40691394514,3/23/2023 8:35:00 PM,41820000,96,True,0,671,0,697,1,3,1,3
40702111964,3/24/2023 10:11:00 PM,33360000,90,True,0,502,0,556,2,5,3,9
40715501014,3/25/2023 10:30:00 PM,31560000,96,True,0,504,0,526,1,2,2,3
40731917897,3/26/2023 8:25:30 PM,37740000,96,True,2,605,0,629,1,2,13,22
40743028406,3/27/2023 8:15:00 PM,38100000,92,True,0,582,0,635,5,13,14,28
40759355417,3/28/2023 8:29:00 PM,37560000,94,True,0,586,0,626,3,8,13,32
40766526475,3/29/2023 9:30:00 PM,32220000,89,True,4,477,0,537,1,3,3,6
40786880827,3/30/2023 10:23:00 PM,32460000,96,True,0,517,0,541,4,7,6,17
40791899692,3/31/2023 9:11:30 PM,28020000,95,True,1,441,0,467,0,0,2,4
40798630404,4/1/2023 6:04:00 AM,7260000,98,False,0,118,0,121,1,3,0,0
40812566266,4/1/2023 9:49:30 PM,34860000,97,True,0,561,0,581,2,3,9,17
40817561284,4/2/2023 10:05:30 PM,32880000,87,True,0,479,0,548,1,1,3,5
40835869633,4/4/2023 12:14:00 AM,27060000,94,True,0,425,0,451,3,5,7,21
40844577316,4/4/2023 7:49:30 PM,40860000,92,True,0,627,0,681,2,4,9,17
40878570445,4/7/2023 7:55:30 PM,40560000,91,True,1,616,0,676,0,0,2,3
40898493840,4/9/2023 2:12:00 PM,5760000,99,True,0,95,0,96,0,0,1,1
41192928588,4/26/2023 2:45:30 PM,4260000,89,True,0,63,0,71,1,3,2,5
41192928589,4/26/2023 8:01:30 PM,28200000,92,True,0,434,0,470,5,17,11,19
41192928590,4/27/2023 5:49:30 AM,6840000,98,False,1,111,0,114,1,1,2,2
41192928591,4/27/2023 11:26:00 AM,4380000,97,False,0,71,0,73,0,0,2,2
41192928592,4/27/2023 7:36:30 PM,19260000,97,True,0,310,0,321,1,3,3,8
41192928593,4/28/2023 3:16:30 AM,18660000,97,False,0,301,0,311,0,0,3,10
41192928594,4/28/2023 1:17:30 PM,6480000,94,False,0,102,0,108,0,0,2,6
41192928595,4/28/2023 7:21:00 PM,12960000,94,False,0,203,0,216,3,5,5,8
41192928596,4/29/2023 12:05:30 AM,27780000,88,True,0,407,0,463,5,20,17,36
41192928597,4/30/2023 7:38:00 AM,37800000,96,True,0,602,0,630,3,7,9,21
41192928598,4/30/2023 7:14:00 PM,5040000,98,False,0,82,0,84,0,0,2,2
41192928599,5/1/2023 7:47:00 AM,30960000,95,True,0,492,0,516,1,8,9,16
41192928601,5/1/2023 5:36:00 PM,10320000,87,False,0,150,0,172,4,7,4,15
41192928602,5/1/2023 10:05:00 PM,4200000,100,False,0,70,0,70,0,0,0,0
41192928603,5/2/2023 12:48:00 AM,9660000,88,False,0,142,0,161,1,7,4,12
41192928604,5/2/2023 7:16:00 AM,16020000,100,True,0,267,0,267,0,0,0,0
41192928605,5/2/2023 1:18:00 PM,14700000,93,False,0,228,0,245,2,5,5,12
41197992485,5/3/2023 3:28:30 PM,4740000,100,True,0,79,0,79,0,0,0,0
41202242839,5/3/2023 10:01:00 PM,43680000,90,True,1,656,0,728,0,0,1,3
41210542229,5/4/2023 9:30:30 PM,7380000,93,False,0,115,0,123,0,0,2,8
41218179571,5/5/2023 1:30:00 AM,32040000,87,True,0,467,0,534,2,5,4,9
41320251668,5/7/2023 3:03:00 AM,13320000,96,True,0,213,0,222,2,2,2,7
41320251669,5/7/2023 7:59:00 AM,5400000,99,False,0,89,0,90,0,0,1,1
41320251670,5/7/2023 9:59:00 PM,31500000,91,True,0,479,0,525,3,19,12,27
41320251671,5/8/2023 8:44:30 PM,39240000,95,True,0,620,0,654,4,14,10,20
41320251672,5/9/2023 8:53:00 AM,3900000,100,False,0,65,0,65,0,0,0,0
41320251673,5/9/2023 11:58:00 AM,4020000,100,False,0,67,0,67,0,0,0,0
41320251674,5/9/2023 9:00:30 PM,44280000,95,True,0,698,0,738,6,9,10,31
41320251675,5/10/2023 9:30:30 PM,43380000,94,True,0,683,0,723,4,4,11,36
41320251676,5/11/2023 8:10:00 PM,25560000,95,True,0,405,0,426,2,8,5,13
41457693765,5/18/2023 4:53:00 AM,12420000,93,True,0,192,0,207,6,8,5,7
41457693766,5/18/2023 9:00:30 PM,35220000,91,True,0,537,0,587,3,16,12,34
41457693767,5/19/2023 9:31:30 PM,35280000,91,True,0,537,0,588,4,21,16,30
41457693768,5/20/2023 9:59:30 AM,6660000,96,False,0,107,0,111,0,0,3,4
41457693769,5/20/2023 9:28:30 PM,36060000,86,True,0,519,0,601,7,28,20,54
41457693770,5/21/2023 9:16:30 PM,31380000,92,True,0,480,0,523,3,17,12,26
41457693771,5/22/2023 9:44:30 PM,48660000,92,True,0,745,0,811,4,21,14,45
41457693772,5/23/2023 3:20:00 PM,14940000,100,False,0,249,0,249,0,0,0,0
